Periodo,F1_Score,Accuracy,Precision,Recall,Best_Params
2023-01,0.9573498964803312,0.9714285714285714,0.9714285714285714,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-02,1.0,1.0,1.0,1.0,"{'selectk__k': 6, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__ccp_alpha': 0.01}"
2023-03,1.0,1.0,1.0,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-04,0.8768115942028986,0.9166666666666666,0.9166666666666666,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-05,0.8768115942028986,0.9166666666666666,0.9166666666666666,1.0,"{'selectk__k': 6, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__ccp_alpha': 0.01}"
2023-06,0.9323467230443974,0.9545454545454546,0.9545454545454546,1.0,"{'selectk__k': 7, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__max_depth': 2, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced', 'clf__ccp_alpha': 0.0325}"
2023-07,0.7912087912087912,0.8571428571428571,0.8571428571428571,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-08,1.0,1.0,1.0,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-09,1.0,1.0,1.0,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-10,0.6805555555555556,0.7777777777777778,0.7777777777777778,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-11,0.9174603174603173,0.9444444444444444,0.9444444444444444,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-12,0.0,0.0,0.0,0.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-13,0.6428571428571428,0.75,0.75,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-15,0.0,0.0,0.0,0.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-16,0.9011494252873563,0.9333333333333333,0.9333333333333333,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-17,1.0,1.0,1.0,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-18,0.4155844155844156,0.5714285714285714,0.5714285714285714,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-19,0.9256410256410256,0.95,0.95,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-20,0.4981167608286252,0.6388888888888888,0.6388888888888888,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-21,0.007352941176470588,0.0625,0.0,0.0,"{'selectk__k': 6, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__ccp_alpha': 0.01}"
2023-22,0.7738095238095238,0.7142857142857143,0.9090909090909091,0.7692307692307693,"{'selectk__k': 6, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__ccp_alpha': 0.01}"
2023-24,0.1,0.25,0.25,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-25,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,"{'selectk__k': 9, 'clf__splitter': 'random', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.05500000000000001}"
2023-26,0.6914285714285714,0.7857142857142857,0.7857142857142857,1.0,"{'selectk__k': 20, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__max_depth': 3, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0325}"
2023-29,1.0,1.0,1.0,1.0,"{'selectk__k': 6, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__ccp_alpha': 0.01}"
2023-30,0.8272058823529411,0.8823529411764706,0.8823529411764706,1.0,"{'selectk__k': 19, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0325}"
2023-31,0.0,0.0,0.0,0.0,"{'selectk__k': 15, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 20, 'clf__max_features': 'log2', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced', 'clf__ccp_alpha': 0.01}"
2023-33,0.8166666666666667,0.875,0.875,1.0,"{'selectk__k': 10, 'clf__splitter': 'random', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__max_depth': 3, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.01}"
2023-34,0.711111111111111,0.8,0.8,1.0,"{'selectk__k': 6, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__ccp_alpha': 0.01}"
2023-35,1.0,1.0,1.0,1.0,"{'selectk__k': 6, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__ccp_alpha': 0.01}"
2023-36,1.0,1.0,1.0,1.0,"{'selectk__k': 19, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0325}"
2023-37,1.0,1.0,1.0,1.0,"{'selectk__k': 6, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__ccp_alpha': 0.01}"
2023-38,1.0,1.0,1.0,1.0,"{'selectk__k': 6, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__ccp_alpha': 0.01}"
2023-39,0.9100378787878788,0.9393939393939394,0.9393939393939394,1.0,"{'selectk__k': 16, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 20, 'clf__max_features': 'log2', 'clf__max_depth': 2, 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'clf__ccp_alpha': 0.1}"
2023-40,1.0,1.0,1.0,1.0,"{'selectk__k': 6, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__ccp_alpha': 0.01}"
2023-41,0.5764705882352941,0.7,0.7,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-43,1.0,1.0,1.0,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-44,1.0,1.0,1.0,1.0,"{'selectk__k': 6, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__ccp_alpha': 0.01}"
2023-45,1.0,1.0,1.0,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-49,1.0,1.0,1.0,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2023-50,1.0,1.0,1.0,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2024-00,0.9533730158730158,0.96875,0.96875,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2024-01,0.6428571428571428,0.75,0.75,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2024-02,1.0,1.0,1.0,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2024-03,0.2571428571428571,0.42857142857142855,0.42857142857142855,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2024-04,1.0,1.0,1.0,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2024-05,1.0,1.0,1.0,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2024-06,0.9502824858757062,0.9666666666666667,0.9666666666666667,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2024-08,0.9323467230443974,0.9545454545454546,0.9545454545454546,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2024-10,1.0,1.0,1.0,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2024-11,1.0,1.0,1.0,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2024-12,0.9043010752688173,0.9354838709677419,0.9354838709677419,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2024-13,0.5952380952380952,0.7142857142857143,0.7142857142857143,1.0,"{'selectk__k': 6, 'clf__splitter': 'best', 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'gini', 'clf__class_weight': None, 'clf__ccp_alpha': 0.01}"
2024-14,0.9256410256410256,0.95,0.95,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
2024-16,1.0,1.0,1.0,1.0,"{'selectk__k': 8, 'clf__splitter': 'random', 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__max_depth': 4, 'clf__criterion': 'entropy', 'clf__class_weight': None, 'clf__ccp_alpha': 0.0775}"
